2020-07-06	227.685013	242.132706	227.029526
2020-07-07	240.972595	242.681854	234.218658
2020-07-08	239.159973	248.308868	238.398376
2020-07-09	246.748291	247.291672	239.898651
2020-07-10	242.868011	242.883789	236.730530
2020-07-11	241.044785	241.527481	238.331238
2020-07-12	239.459641	243.311142	237.770218
2020-07-13	242.181870	244.310516	238.232376
2020-07-14	239.975616	242.003784	237.796188
2020-07-15	240.143646	241.402695	237.096176
2020-07-16	238.450912	239.006256	231.621170
2020-07-17	233.691391	234.415070	232.109970
2020-07-18	232.855682	236.543976	232.324890
2020-07-19	235.458298	239.160690	233.279739
2020-07-20	238.494873	239.576248	234.852646
2020-07-21	236.302505	246.186264	235.680969
2020-07-22	245.037262	262.985046	242.484344
2020-07-23	262.388641	277.583466	261.047089
2020-07-24	274.722687	286.192841	269.239777
2020-07-25	279.026367	306.740997	279.026367
2020-07-26	303.692383	316.386322	300.267822
2020-07-27	309.657928	330.701202	309.657928
2020-07-28	321.829742	325.905975	307.721344
2020-07-29	316.555359	324.380798	313.109589
2020-07-30	318.144989	338.631195	315.751099
2020-07-31	334.633728	348.611359	329.340942
2020-08-01	345.798615	388.847961	343.587433
2020-08-02	385.549866	411.228302	357.143646
2020-08-03	371.133850	396.506989	369.336334
2020-08-04	386.156464	400.700623	382.985107
2020-08-05	389.710815	406.303955	386.218475
2020-08-06	401.583862	403.488678	392.600189
2020-08-07	395.226868	398.249023	367.935516
2020-08-08	379.551575	393.987366	377.349731
2020-08-09	395.305237	399.737091	385.830719
2020-08-10	391.041504	399.375946	391.041504
2020-08-11	395.894714	398.478912	370.860626
2020-08-12	380.063812	391.312317	367.923615
2020-08-13	390.838104	432.904602	379.710876
2020-08-14	428.677277	444.577759	423.345856
2020-08-15	437.562988	441.754608	429.874603
2020-08-16	433.350586	436.265839	415.086243
2020-08-17	433.973755	442.734985	422.647278
2020-08-18	429.669617	432.580292	419.674103
2020-08-19	423.738586	427.024658	396.678345
2020-08-20	406.758911	418.734436	404.026093
2020-08-21	416.148773	418.637970	387.441132
2020-08-22	389.031097	396.466583	382.814636
2020-08-23	395.562836	396.490417	385.039795
2020-08-24	391.678986	409.388580	389.314606
2020-08-25	408.071686	408.527924	374.355377
2020-08-26	383.977448	391.873260	378.705841
2020-08-27	386.609863	395.349182	374.866486
2020-08-28	382.629578	397.757629	381.273834
2020-08-29	395.687592	405.616364	393.037415
2020-08-30	399.616699	428.663971	399.608368
2020-08-31	428.509003	438.560333	419.770172
2020-09-01	434.874451	487.211884	432.079193
2020-09-02	477.007874	480.330994	424.460022
2020-09-03	440.239990	449.532471	381.129700
2020-09-04	384.671631	402.411743	371.636688
2020-09-05	388.038391	394.172272	316.774353
2020-09-06	335.334564	359.764038	319.041901
2020-09-07	353.450256	358.211884	326.254364
2020-09-08	353.202271	355.562866	328.816772
